gaussWindow,mgp,minArea,diffMethod,winSize,maxLevel,realFps,avNbBoxes,avNbFilteredBoxes,avNbHeliBox,percentHeliTotalFiltered,percentFrameWithHeli
3,25,1,dilate,13,1,183.23136921040881,24.38512035010941,17.24288840262582,0.9416484318016046,0.05461082910321489,0.7663755458515283
3,25,1,dilate,13,4,114.11226554040462,24.834427425237052,17.397520058351567,0.9234135667396062,0.05307731007881939,0.7583697234352256
