3,75,4,dilate,29,1
3,75,4,dilate,29,4
3,75,4,dilate,29,7
3,75,4,open,13,1
3,75,4,open,13,4
3,75,4,open,13,7
3,75,4,open,21,1
3,75,4,open,21,4
3,75,4,open,21,7
3,75,4,open,29,1
3,75,4,open,29,4
3,75,4,open,29,7
3,75,9,dilate,13,1
3,75,9,dilate,13,4
3,75,9,dilate,13,7
3,75,9,dilate,21,1
3,75,9,dilate,21,4
3,75,9,dilate,21,7
3,75,9,dilate,29,1
3,75,9,dilate,29,4
3,75,9,dilate,29,7
3,75,9,open,13,1
3,75,9,open,13,4
3,75,9,open,13,7
3,75,9,open,21,1
3,75,9,open,21,4
3,75,9,open,21,7
3,75,9,open,29,1
3,75,9,open,29,4
3,75,9,open,29,7
3,75,16,dilate,13,1
3,75,16,dilate,13,4
3,75,16,dilate,13,7
3,75,16,dilate,21,1
3,75,16,dilate,21,4
3,75,16,dilate,21,7
3,75,16,dilate,29,1
3,75,16,dilate,29,4
3,75,16,dilate,29,7
3,75,16,open,13,1
3,75,16,open,13,4
3,75,16,open,13,7
3,75,16,open,21,1
3,75,16,open,21,4
3,75,16,open,21,7
3,75,16,open,29,1
3,75,16,open,29,4
3,75,16,open,29,7
3,75,25,dilate,13,1
3,75,25,dilate,13,4
3,75,25,dilate,13,7
3,75,25,dilate,21,1
3,75,25,dilate,21,4
3,75,25,dilate,21,7
3,75,25,dilate,29,1
3,75,25,dilate,29,4
3,75,25,dilate,29,7
3,75,25,open,13,1
3,75,25,open,13,4
3,75,25,open,13,7
3,75,25,open,21,1
3,75,25,open,21,4
3,75,25,open,21,7
3,75,25,open,29,1
3,75,25,open,29,4
3,75,25,open,29,7
3,100,1,dilate,13,1
3,100,1,dilate,13,4
3,100,1,dilate,13,7
3,100,1,dilate,21,1
3,100,1,dilate,21,4
3,100,1,dilate,21,7
3,100,1,dilate,29,1
3,100,1,dilate,29,4
3,100,1,dilate,29,7
3,100,1,open,13,1
3,100,1,open,13,4
3,100,1,open,13,7
3,100,1,open,21,1
3,100,1,open,21,4
3,100,1,open,21,7
3,100,1,open,29,1
3,100,1,open,29,4
3,100,1,open,29,7
3,100,4,dilate,13,1
3,100,4,dilate,13,4
3,100,4,dilate,13,7
3,100,4,dilate,21,1
3,100,4,dilate,21,4
3,100,4,dilate,21,7
3,100,4,dilate,29,1
3,100,4,dilate,29,4
3,100,4,dilate,29,7
3,100,4,open,13,1
3,100,4,open,13,4
3,100,4,open,13,7
3,100,4,open,21,1
3,100,4,open,21,4
3,100,4,open,21,7
3,100,4,open,29,1
3,100,4,open,29,4
3,100,4,open,29,7
3,100,9,dilate,13,1
3,100,9,dilate,13,4
3,100,9,dilate,13,7
3,100,9,dilate,21,1
3,100,9,dilate,21,4
3,100,9,dilate,21,7
3,100,9,dilate,29,1
3,100,9,dilate,29,4
3,100,9,dilate,29,7
3,100,9,open,13,1
3,100,9,open,13,4
3,100,9,open,13,7
3,100,9,open,21,1
3,100,9,open,21,4
3,100,9,open,21,7
3,100,9,open,29,1
3,100,9,open,29,4
3,100,9,open,29,7
3,100,16,dilate,13,1
3,100,16,dilate,13,4
3,100,16,dilate,13,7
3,100,16,dilate,21,1
3,100,16,dilate,21,4
3,100,16,dilate,21,7
3,100,16,dilate,29,1
3,100,16,dilate,29,4
3,100,16,dilate,29,7
3,100,16,open,13,1
3,100,16,open,13,4
3,100,16,open,13,7
3,100,16,open,21,1
3,100,16,open,21,4
3,100,16,open,21,7
3,100,16,open,29,1
3,100,16,open,29,4
3,100,16,open,29,7
3,100,25,dilate,13,1
3,100,25,dilate,13,4
3,100,25,dilate,13,7
3,100,25,dilate,21,1
3,100,25,dilate,21,4
3,100,25,dilate,21,7
3,100,25,dilate,29,1
3,100,25,dilate,29,4
3,100,25,dilate,29,7
3,100,25,open,13,1
3,100,25,open,13,4
3,100,25,open,13,7
3,100,25,open,21,1
3,100,25,open,21,4
3,100,25,open,21,7
3,100,25,open,29,1
3,100,25,open,29,4
3,100,25,open,29,7
3,125,1,dilate,13,1
3,125,1,dilate,13,4
3,125,1,dilate,13,7
3,125,1,dilate,21,1
3,125,1,dilate,21,4
3,125,1,dilate,21,7
3,125,1,dilate,29,1
3,125,1,dilate,29,4
3,125,1,dilate,29,7
3,125,1,open,13,1
3,125,1,open,13,4
3,125,1,open,13,7
3,125,1,open,21,1
3,125,1,open,21,4
3,125,1,open,21,7
3,125,1,open,29,1
3,125,1,open,29,4
3,125,1,open,29,7
3,125,4,dilate,13,1
3,125,4,dilate,13,4
3,125,4,dilate,13,7
3,125,4,dilate,21,1
3,125,4,dilate,21,4
3,125,4,dilate,21,7
3,125,4,dilate,29,1
3,125,4,dilate,29,4
3,125,4,dilate,29,7
3,125,4,open,13,1
3,125,4,open,13,4
3,125,4,open,13,7
3,125,4,open,21,1
3,125,4,open,21,4
3,125,4,open,21,7
3,125,4,open,29,1
3,125,4,open,29,4
3,125,4,open,29,7
3,125,9,dilate,13,1
3,125,9,dilate,13,4
3,125,9,dilate,13,7
3,125,9,dilate,21,1
3,125,9,dilate,21,4
3,125,9,dilate,21,7
3,125,9,dilate,29,1
3,125,9,dilate,29,4
3,125,9,dilate,29,7
3,125,9,open,13,1
3,125,9,open,13,4
3,125,9,open,13,7
3,125,9,open,21,1
3,125,9,open,21,4
3,125,9,open,21,7
3,125,9,open,29,1
3,125,9,open,29,4
3,125,9,open,29,7
3,125,16,dilate,13,1
3,125,16,dilate,13,4
3,125,16,dilate,13,7
3,125,16,dilate,21,1
3,125,16,dilate,21,4
3,125,16,dilate,21,7
3,125,16,dilate,29,1
3,125,16,dilate,29,4
3,125,16,dilate,29,7
3,125,16,open,13,1
3,125,16,open,13,4
3,125,16,open,13,7
3,125,16,open,21,1
3,125,16,open,21,4
3,125,16,open,21,7
3,125,16,open,29,1
3,125,16,open,29,4
3,125,16,open,29,7
3,125,25,dilate,13,1
3,125,25,dilate,13,4
3,125,25,dilate,13,7
3,125,25,dilate,21,1
3,125,25,dilate,21,4
3,125,25,dilate,21,7
3,125,25,dilate,29,1
3,125,25,dilate,29,4
3,125,25,dilate,29,7
3,125,25,open,13,1
3,125,25,open,13,4
3,125,25,open,13,7
3,125,25,open,21,1
3,125,25,open,21,4
3,125,25,open,21,7
3,125,25,open,29,1
3,125,25,open,29,4
3,125,25,open,29,7
3,150,1,dilate,13,1
3,150,1,dilate,13,4
3,150,1,dilate,13,7
3,150,1,dilate,21,1
3,150,1,dilate,21,4
3,150,1,dilate,21,7
3,150,1,dilate,29,1
3,150,1,dilate,29,4
3,150,1,dilate,29,7
3,150,1,open,13,1
3,150,1,open,13,4
3,150,1,open,13,7
3,150,1,open,21,1
3,150,1,open,21,4
3,150,1,open,21,7
3,150,1,open,29,1
3,150,1,open,29,4
3,150,1,open,29,7
3,150,4,dilate,13,1
3,150,4,dilate,13,4
3,150,4,dilate,13,7
3,150,4,dilate,21,1
3,150,4,dilate,21,4
3,150,4,dilate,21,7
3,150,4,dilate,29,1
3,150,4,dilate,29,4
3,150,4,dilate,29,7
3,150,4,open,13,1
3,150,4,open,13,4
3,150,4,open,13,7
3,150,4,open,21,1
3,150,4,open,21,4
3,150,4,open,21,7
3,150,4,open,29,1
3,150,4,open,29,4
3,150,4,open,29,7
3,150,9,dilate,13,1
3,150,9,dilate,13,4
3,150,9,dilate,13,7
3,150,9,dilate,21,1
3,150,9,dilate,21,4
3,150,9,dilate,21,7
3,150,9,dilate,29,1
3,150,9,dilate,29,4
3,150,9,dilate,29,7
3,150,9,open,13,1
3,150,9,open,13,4
3,150,9,open,13,7
3,150,9,open,21,1
3,150,9,open,21,4
3,150,9,open,21,7
3,150,9,open,29,1
3,150,9,open,29,4
3,150,9,open,29,7
3,150,16,dilate,13,1
3,150,16,dilate,13,4
3,150,16,dilate,13,7
3,150,16,dilate,21,1
3,150,16,dilate,21,4
3,150,16,dilate,21,7
3,150,16,dilate,29,1
3,150,16,dilate,29,4
3,150,16,dilate,29,7
3,150,16,open,13,1
3,150,16,open,13,4
3,150,16,open,13,7
3,150,16,open,21,1
3,150,16,open,21,4
3,150,16,open,21,7
3,150,16,open,29,1
3,150,16,open,29,4
3,150,16,open,29,7
3,150,25,dilate,13,1
3,150,25,dilate,13,4
3,150,25,dilate,13,7
3,150,25,dilate,21,1
3,150,25,dilate,21,4
3,150,25,dilate,21,7
3,150,25,dilate,29,1
3,150,25,dilate,29,4
3,150,25,dilate,29,7
3,150,25,open,13,1
3,150,25,open,13,4
3,150,25,open,13,7
3,150,25,open,21,1
3,150,25,open,21,4
3,150,25,open,21,7
3,150,25,open,29,1
3,150,25,open,29,4
3,150,25,open,29,7
5,25,1,dilate,13,1
5,25,1,dilate,13,4
5,25,1,dilate,13,7
5,25,1,dilate,21,1
5,25,1,dilate,21,4
5,25,1,dilate,21,7
5,25,1,dilate,29,1
5,25,1,dilate,29,4
5,25,1,dilate,29,7
5,25,1,open,13,1
5,25,1,open,13,4
5,25,1,open,13,7
5,25,1,open,21,1
5,25,1,open,21,4
5,25,1,open,21,7
5,25,1,open,29,1
5,25,1,open,29,4
5,25,1,open,29,7
5,25,4,dilate,13,1
5,25,4,dilate,13,4
5,25,4,dilate,13,7
5,25,4,dilate,21,1
5,25,4,dilate,21,4
5,25,4,dilate,21,7
5,25,4,dilate,29,1
5,25,4,dilate,29,4
5,25,4,dilate,29,7
5,25,4,open,13,1
5,25,4,open,13,4
5,25,4,open,13,7
5,25,4,open,21,1
5,25,4,open,21,4
5,25,4,open,21,7
5,25,4,open,29,1
5,25,4,open,29,4
5,25,4,open,29,7
5,25,9,dilate,13,1
5,25,9,dilate,13,4
5,25,9,dilate,13,7
5,25,9,dilate,21,1
5,25,9,dilate,21,4
5,25,9,dilate,21,7
5,25,9,dilate,29,1
5,25,9,dilate,29,4
5,25,9,dilate,29,7
5,25,9,open,13,1
5,25,9,open,13,4
5,25,9,open,13,7
5,25,9,open,21,1
5,25,9,open,21,4
5,25,9,open,21,7
5,25,9,open,29,1
5,25,9,open,29,4
5,25,9,open,29,7
5,25,16,dilate,13,1
5,25,16,dilate,13,4
5,25,16,dilate,13,7
5,25,16,dilate,21,1
5,25,16,dilate,21,4
5,25,16,dilate,21,7
5,25,16,dilate,29,1
5,25,16,dilate,29,4
5,25,16,dilate,29,7
5,25,16,open,13,1
5,25,16,open,13,4
5,25,16,open,13,7
5,25,16,open,21,1
5,25,16,open,21,4
5,25,16,open,21,7
5,25,16,open,29,1
5,25,16,open,29,4
5,25,16,open,29,7
5,25,25,dilate,13,1
5,25,25,dilate,13,4
5,25,25,dilate,13,7
5,25,25,dilate,21,1
5,25,25,dilate,21,4
5,25,25,dilate,21,7
5,25,25,dilate,29,1
5,25,25,dilate,29,4
5,25,25,dilate,29,7
5,25,25,open,13,1
5,25,25,open,13,4
5,25,25,open,13,7
5,25,25,open,21,1
5,25,25,open,21,4
5,25,25,open,21,7
5,25,25,open,29,1
5,25,25,open,29,4
5,25,25,open,29,7
5,50,1,dilate,13,1
5,50,1,dilate,13,4
5,50,1,dilate,13,7
5,50,1,dilate,21,1
5,50,1,dilate,21,4
5,50,1,dilate,21,7
5,50,1,dilate,29,1
5,50,1,dilate,29,4
5,50,1,dilate,29,7
5,50,1,open,13,1
5,50,1,open,13,4
5,50,1,open,13,7
5,50,1,open,21,1
5,50,1,open,21,4
5,50,1,open,21,7
5,50,1,open,29,1
5,50,1,open,29,4
5,50,1,open,29,7
5,50,4,dilate,13,1
5,50,4,dilate,13,4
5,50,4,dilate,13,7
5,50,4,dilate,21,1
5,50,4,dilate,21,4
5,50,4,dilate,21,7
5,50,4,dilate,29,1
5,50,4,dilate,29,4
5,50,4,dilate,29,7
5,50,4,open,13,1
5,50,4,open,13,4
5,50,4,open,13,7
5,50,4,open,21,1
5,50,4,open,21,4
5,50,4,open,21,7
5,50,4,open,29,1
5,50,4,open,29,4
5,50,4,open,29,7
5,50,9,dilate,13,1
5,50,9,dilate,13,4
5,50,9,dilate,13,7
5,50,9,dilate,21,1
5,50,9,dilate,21,4
5,50,9,dilate,21,7
5,50,9,dilate,29,1
5,50,9,dilate,29,4
5,50,9,dilate,29,7
5,50,9,open,13,1
5,50,9,open,13,4
5,50,9,open,13,7
5,50,9,open,21,1
5,50,9,open,21,4
5,50,9,open,21,7
5,50,9,open,29,1
5,50,9,open,29,4
5,50,9,open,29,7
5,50,16,dilate,13,1
5,50,16,dilate,13,4
5,50,16,dilate,13,7
5,50,16,dilate,21,1
5,50,16,dilate,21,4
5,50,16,dilate,21,7
5,50,16,dilate,29,1
5,50,16,dilate,29,4
5,50,16,dilate,29,7
5,50,16,open,13,1
5,50,16,open,13,4
5,50,16,open,13,7
5,50,16,open,21,1
5,50,16,open,21,4
5,50,16,open,21,7
5,50,16,open,29,1
5,50,16,open,29,4
5,50,16,open,29,7
5,50,25,dilate,13,1
5,50,25,dilate,13,4
5,50,25,dilate,13,7
5,50,25,dilate,21,1
5,50,25,dilate,21,4
5,50,25,dilate,21,7
5,50,25,dilate,29,1
5,50,25,dilate,29,4
5,50,25,dilate,29,7
5,50,25,open,13,1
5,50,25,open,13,4
5,50,25,open,13,7
5,50,25,open,21,1
5,50,25,open,21,4
5,50,25,open,21,7
5,50,25,open,29,1
5,50,25,open,29,4
5,50,25,open,29,7
5,75,1,dilate,13,1
5,75,1,dilate,13,4
5,75,1,dilate,13,7
5,75,1,dilate,21,1
5,75,1,dilate,21,4
5,75,1,dilate,21,7
5,75,1,dilate,29,1
5,75,1,dilate,29,4
5,75,1,dilate,29,7
5,75,1,open,13,1
5,75,1,open,13,4
5,75,1,open,13,7
5,75,1,open,21,1
5,75,1,open,21,4
5,75,1,open,21,7
5,75,1,open,29,1
5,75,1,open,29,4
5,75,1,open,29,7
5,75,4,dilate,13,1
5,75,4,dilate,13,4
5,75,4,dilate,13,7
5,75,4,dilate,21,1
5,75,4,dilate,21,4
5,75,4,dilate,21,7
5,75,4,dilate,29,1
5,75,4,dilate,29,4
5,75,4,dilate,29,7
5,75,4,open,13,1
5,75,4,open,13,4
5,75,4,open,13,7
5,75,4,open,21,1
5,75,4,open,21,4
5,75,4,open,21,7
5,75,4,open,29,1
5,75,4,open,29,4
5,75,4,open,29,7
5,75,9,dilate,13,1
5,75,9,dilate,13,4
5,75,9,dilate,13,7
5,75,9,dilate,21,1
5,75,9,dilate,21,4
5,75,9,dilate,21,7
5,75,9,dilate,29,1
5,75,9,dilate,29,4
5,75,9,dilate,29,7
5,75,9,open,13,1
5,75,9,open,13,4
5,75,9,open,13,7
5,75,9,open,21,1
5,75,9,open,21,4
5,75,9,open,21,7
5,75,9,open,29,1
5,75,9,open,29,4
5,75,9,open,29,7
5,75,16,dilate,13,1
5,75,16,dilate,13,4
5,75,16,dilate,13,7
5,75,16,dilate,21,1
5,75,16,dilate,21,4
5,75,16,dilate,21,7
5,75,16,dilate,29,1
5,75,16,dilate,29,4
5,75,16,dilate,29,7
5,75,16,open,13,1
5,75,16,open,13,4
5,75,16,open,13,7
5,75,16,open,21,1
5,75,16,open,21,4
5,75,16,open,21,7
5,75,16,open,29,1
5,75,16,open,29,4
5,75,16,open,29,7
5,75,25,dilate,13,1
5,75,25,dilate,13,4
5,75,25,dilate,13,7
5,75,25,dilate,21,1
5,75,25,dilate,21,4
5,75,25,dilate,21,7
5,75,25,dilate,29,1
5,75,25,dilate,29,4
5,75,25,dilate,29,7
5,75,25,open,13,1
5,75,25,open,13,4
5,75,25,open,13,7
5,75,25,open,21,1
5,75,25,open,21,4
5,75,25,open,21,7
5,75,25,open,29,1
5,75,25,open,29,4
5,75,25,open,29,7
5,100,1,dilate,13,1
5,100,1,dilate,13,4
5,100,1,dilate,13,7
5,100,1,dilate,21,1
5,100,1,dilate,21,4
5,100,1,dilate,21,7
5,100,1,dilate,29,1
5,100,1,dilate,29,4
5,100,1,dilate,29,7
5,100,1,open,13,1
5,100,1,open,13,4
5,100,1,open,13,7
5,100,1,open,21,1
5,100,1,open,21,4
5,100,1,open,21,7
5,100,1,open,29,1
5,100,1,open,29,4
5,100,1,open,29,7
5,100,4,dilate,13,1
5,100,4,dilate,13,4
5,100,4,dilate,13,7
5,100,4,dilate,21,1
5,100,4,dilate,21,4
5,100,4,dilate,21,7
5,100,4,dilate,29,1
5,100,4,dilate,29,4
5,100,4,dilate,29,7
5,100,4,open,13,1
5,100,4,open,13,4
5,100,4,open,13,7
5,100,4,open,21,1
5,100,4,open,21,4
5,100,4,open,21,7
5,100,4,open,29,1
5,100,4,open,29,4
5,100,4,open,29,7
5,100,9,dilate,13,1
5,100,9,dilate,13,4
5,100,9,dilate,13,7
5,100,9,dilate,21,1
5,100,9,dilate,21,4
5,100,9,dilate,21,7
5,100,9,dilate,29,1
5,100,9,dilate,29,4
5,100,9,dilate,29,7
5,100,9,open,13,1
5,100,9,open,13,4
5,100,9,open,13,7
5,100,9,open,21,1
5,100,9,open,21,4
5,100,9,open,21,7
5,100,9,open,29,1
5,100,9,open,29,4
5,100,9,open,29,7
5,100,16,dilate,13,1
5,100,16,dilate,13,4
5,100,16,dilate,13,7
5,100,16,dilate,21,1
5,100,16,dilate,21,4
5,100,16,dilate,21,7
5,100,16,dilate,29,1
5,100,16,dilate,29,4
5,100,16,dilate,29,7
5,100,16,open,13,1
5,100,16,open,13,4
5,100,16,open,13,7
5,100,16,open,21,1
5,100,16,open,21,4
5,100,16,open,21,7
5,100,16,open,29,1
5,100,16,open,29,4
5,100,16,open,29,7
5,100,25,dilate,13,1
5,100,25,dilate,13,4
5,100,25,dilate,13,7
5,100,25,dilate,21,1
5,100,25,dilate,21,4
5,100,25,dilate,21,7
5,100,25,dilate,29,1
5,100,25,dilate,29,4
5,100,25,dilate,29,7
5,100,25,open,13,1
5,100,25,open,13,4
5,100,25,open,13,7
5,100,25,open,21,1
5,100,25,open,21,4
5,100,25,open,21,7
5,100,25,open,29,1
5,100,25,open,29,4
5,100,25,open,29,7
5,125,1,dilate,13,1
5,125,1,dilate,13,4
5,125,1,dilate,13,7
5,125,1,dilate,21,1
5,125,1,dilate,21,4
5,125,1,dilate,21,7
5,125,1,dilate,29,1
5,125,1,dilate,29,4
5,125,1,dilate,29,7
5,125,1,open,13,1
5,125,1,open,13,4
5,125,1,open,13,7
5,125,1,open,21,1
5,125,1,open,21,4
5,125,1,open,21,7
5,125,1,open,29,1
5,125,1,open,29,4
5,125,1,open,29,7
5,125,4,dilate,13,1
5,125,4,dilate,13,4
5,125,4,dilate,13,7
5,125,4,dilate,21,1
5,125,4,dilate,21,4
5,125,4,dilate,21,7
5,125,4,dilate,29,1
5,125,4,dilate,29,4
5,125,4,dilate,29,7
5,125,4,open,13,1
5,125,4,open,13,4
5,125,4,open,13,7
5,125,4,open,21,1
5,125,4,open,21,4
5,125,4,open,21,7
5,125,4,open,29,1
5,125,4,open,29,4
5,125,4,open,29,7
5,125,9,dilate,13,1
5,125,9,dilate,13,4
5,125,9,dilate,13,7
5,125,9,dilate,21,1
5,125,9,dilate,21,4
5,125,9,dilate,21,7
5,125,9,dilate,29,1
5,125,9,dilate,29,4
5,125,9,dilate,29,7
5,125,9,open,13,1
5,125,9,open,13,4
5,125,9,open,13,7
5,125,9,open,21,1
5,125,9,open,21,4
5,125,9,open,21,7
5,125,9,open,29,1
5,125,9,open,29,4
5,125,9,open,29,7
5,125,16,dilate,13,1
5,125,16,dilate,13,4
5,125,16,dilate,13,7
5,125,16,dilate,21,1
5,125,16,dilate,21,4
5,125,16,dilate,21,7
5,125,16,dilate,29,1
5,125,16,dilate,29,4
5,125,16,dilate,29,7
5,125,16,open,13,1
5,125,16,open,13,4
5,125,16,open,13,7
5,125,16,open,21,1
5,125,16,open,21,4
5,125,16,open,21,7
5,125,16,open,29,1
5,125,16,open,29,4
5,125,16,open,29,7
5,125,25,dilate,13,1
5,125,25,dilate,13,4
5,125,25,dilate,13,7
5,125,25,dilate,21,1
5,125,25,dilate,21,4
5,125,25,dilate,21,7
5,125,25,dilate,29,1
5,125,25,dilate,29,4
5,125,25,dilate,29,7
5,125,25,open,13,1
5,125,25,open,13,4
5,125,25,open,13,7
5,125,25,open,21,1
5,125,25,open,21,4
5,125,25,open,21,7
5,125,25,open,29,1
5,125,25,open,29,4
5,125,25,open,29,7
5,150,1,dilate,13,1
5,150,1,dilate,13,4
5,150,1,dilate,13,7
5,150,1,dilate,21,1
5,150,1,dilate,21,4
5,150,1,dilate,21,7
5,150,1,dilate,29,1
5,150,1,dilate,29,4
5,150,1,dilate,29,7
5,150,1,open,13,1
5,150,1,open,13,4
5,150,1,open,13,7
5,150,1,open,21,1
5,150,1,open,21,4
5,150,1,open,21,7
5,150,1,open,29,1
5,150,1,open,29,4
5,150,1,open,29,7
5,150,4,dilate,13,1
5,150,4,dilate,13,4
5,150,4,dilate,13,7
5,150,4,dilate,21,1
5,150,4,dilate,21,4
5,150,4,dilate,21,7
5,150,4,dilate,29,1
5,150,4,dilate,29,4
5,150,4,dilate,29,7
5,150,4,open,13,1
5,150,4,open,13,4
5,150,4,open,13,7
5,150,4,open,21,1
5,150,4,open,21,4
5,150,4,open,21,7
5,150,4,open,29,1
5,150,4,open,29,4
5,150,4,open,29,7
5,150,9,dilate,13,1
5,150,9,dilate,13,4
5,150,9,dilate,13,7
5,150,9,dilate,21,1
5,150,9,dilate,21,4
5,150,9,dilate,21,7
5,150,9,dilate,29,1
5,150,9,dilate,29,4
5,150,9,dilate,29,7
5,150,9,open,13,1
5,150,9,open,13,4
5,150,9,open,13,7
5,150,9,open,21,1
5,150,9,open,21,4
5,150,9,open,21,7
5,150,9,open,29,1
5,150,9,open,29,4
5,150,9,open,29,7
5,150,16,dilate,13,1
5,150,16,dilate,13,4
5,150,16,dilate,13,7
5,150,16,dilate,21,1
5,150,16,dilate,21,4
5,150,16,dilate,21,7
5,150,16,dilate,29,1
5,150,16,dilate,29,4
5,150,16,dilate,29,7
5,150,16,open,13,1
5,150,16,open,13,4
5,150,16,open,13,7
5,150,16,open,21,1
5,150,16,open,21,4
5,150,16,open,21,7
5,150,16,open,29,1
5,150,16,open,29,4
5,150,16,open,29,7
5,150,25,dilate,13,1
5,150,25,dilate,13,4
5,150,25,dilate,13,7
5,150,25,dilate,21,1
5,150,25,dilate,21,4
5,150,25,dilate,21,7
5,150,25,dilate,29,1
5,150,25,dilate,29,4
5,150,25,dilate,29,7
5,150,25,open,13,1
5,150,25,open,13,4
5,150,25,open,13,7
5,150,25,open,21,1
5,150,25,open,21,4
