gaussWindow,mgp,minArea,diffMethod,winSize,maxLevel,realFps,avNbBoxes,avNbFilteredBoxes,avNbHeliBox,percentHeliTotalFiltered,percentFrameWithHeli
3,25,1,dilate,13,4,167.16381883919206,24.38512035010941,17.24288840262582,0.9416484318016046,0.05461082910321489,0.7663755458515283
3,25,1,dilate,13,7,112.76620086729848,24.621217644914328,17.32664965366387,0.9325555960627051,0.05382203799945295,1.5254730713245996
3,25,1,dilate,21,1,108.0759136544242,24.68554070473876,17.269501822600244,0.9292831105710814,0.0538106495553304,2.2867540029112083
3,25,1,dilate,21,4,111.29456804747532,25.608529250956806,17.42263531984691,0.9223619464188081,0.05294043808447876,3.034934497816594
3,25,1,dilate,21,7,108.87512110772433,26.105846333284735,17.458084268843855,0.9185012392477038,0.05261180007515971,3.7816593886462884
3,25,1,dilate,29,1,109.791754447465,26.450127566516827,17.490219900376626,0.9161705746567853,0.052381878551284365,4.534934497816594
3,25,1,dilate,29,4,114.87092779843847,27.38321357908987,17.97011350619598,0.9075288972196188,0.050502123812779964,5.260553129548763
3,25,1,dilate,29,7,107.4907015458086,28.0250569476082,18.38387243735763,0.9012300683371298,0.04902286345861233,5.993449781659389
3,25,1,open,13,1,110.21093924585878,28.524256904511216,18.7056774925083,0.8963310925730947,0.04791759576375028,6.726346433770015
3,25,1,open,13,4,122.98307532695462,26.116407901450543,16.85538304541147,0.8166047087980174,0.04844770994512172,6.82532751091703
3,25,1,open,13,7,108.87990942205846,24.186800079517592,15.34272082698297,0.7514412563779737,0.048977053343526096,6.9250363901018925
3,25,1,open,21,1,116.25211309790728,22.5699447245338,14.08072647755573,0.6970782967867339,0.04950584743605783,7.024017467248909
3,25,1,open,21,4,122.86969963455654,21.205943369778524,13.013064199607513,0.6513596860106532,0.05005428975216297,7.126637554585153
3,25,1,open,21,7,115.83612139524355,20.0362367886708,12.09829749570469,0.6121205810381631,0.050595596715611174,7.228529839883552
3,25,1,open,29,1,114.72082803389625,19.025705816609165,11.30487390057826,0.5780164245104232,0.051129842720391325,7.328966521106259
3,25,1,open,29,4,119.68529561614713,18.0750307503075,10.61933397111749,0.5475832536103139,0.0515647455009545,7.419213973799127
3,25,1,open,29,7,111.43691494605854,17.241435492861125,10.015049521931141,0.5207734854006775,0.051999092391932566,7.510917030567685
3,25,4,dilate,13,1,113.20586824946156,16.500465681312008,9.47791050820004,0.49694270095160964,0.052431672626753315,7.602620087336245
3,25,4,dilate,13,4,122.37841650879494,16.916637894656077,9.887290443856216,0.5203514021559826,0.05262831157947015,8.369723435225618
3,25,4,dilate,13,7,119.08687925205814,17.31367761215788,10.263457123072998,0.5405080360071431,0.0526633501290751,9.12882096069869
3,25,4,dilate,21,1,116.24872963997414,17.670854881815973,10.591649022942626,0.5587102148484954,0.05275006881726068,9.890101892285298
3,25,4,dilate,21,4,119.40761309569537,18.157505880793824,10.923036146174999,0.5742967895835404,0.052576662925778755,10.638282387190683
3,25,4,dilate,21,7,113.94306528738613,18.58957376010141,11.21334178418634,0.5885913484392331,0.05249027094396573,11.385007278020378
3,25,4,dilate,29,1,115.46073918906393,18.98882376165457,11.481580465879066,0.6017553983053421,0.05241050220338893,12.138282387190683
3,25,4,dilate,29,4,117.02926574867683,19.548529111635908,11.856293186390273,0.6119128837575439,0.05161080905623631,12.863901018922853
3,25,4,dilate,29,7,111.28330055578476,20.047349387457597,12.218749123938213,0.6213450702251129,0.050851774099184364,13.596797671033478
3,25,4,open,13,1,110.11157652530179,20.509219015738466,12.554355748724456,0.6300785573522663,0.05018804389196023,14.329694323144105
3,25,4,open,13,4,122.95742129472195,19.935572042171028,12.11326304828843,0.6111154496941299,0.05045010970685383,14.428675400291121
3,25,4,open,13,7,117.43742311865932,19.416819564179253,11.703043707743735,0.5934853092718727,0.05071204757435641,14.528384279475983
3,25,4,open,21,1,117.32956876772272,18.929104205641536,11.31958988313613,0.5770062440778445,0.05097412980813604,14.627365356622999
3,25,4,open,21,4,122.4934531974268,18.47457148903153,10.960946133408573,0.5617079306858527,0.051246299712557376,14.729985443959244
3,25,4,open,21,7,115.31038214733444,18.048197161925152,10.624877571008815,0.5473430061726989,0.051515229471084584,14.831877729257641
3,25,4,open,29,1,114.43506763537256,17.649122032026504,10.308890115958034,0.5338045278851463,0.05178098921229391,14.93231441048035
3,25,4,open,29,4,118.90352259906832,17.242244946084423,10.015585139451627,0.5207837588698094,0.051997337311669375,15.022561863173216
3,25,4,open,29,7,114.38159598455664,16.861159124513215,9.739332347612404,0.5085278743830567,0.052213833169757494,15.114264919941776
3,25,9,dilate,13,1,112.89039000425433,16.501245166123383,9.478427243829847,0.49695288615334776,0.052429888774727706,15.205967976710335
3,25,9,dilate,13,4,119.11891535552054,16.71493016567185,9.688631483560862,0.5089730709374939,0.05253301994209311,15.973071324599708
3,25,9,dilate,13,7,114.03759655224674,16.92920303059365,9.891838496211758,0.5198810779706531,0.05255656753491781,16.73216885007278
3,25,9,dilate,21,1,119.26590533238384,17.131384678640178,10.078083241445045,0.5302110004298503,0.05261030175355309,17.49344978165939
3,25,9,dilate,21,4,120.54598381841248,17.412525738442756,10.273182820386669,0.5394959820696441,0.052514979194085654,18.241630276564774
3,25,9,dilate,21,7,114.79896520513547,17.67307247871149,10.451885299816892,0.548363584647384,0.052465518795636885,18.98835516739447
3,25,9,dilate,29,1,113.85674732983554,17.923034205091717,10.623292782395918,0.5568436214705933,0.052417233797166035,19.741630276564774
