gaussWindow,mgp,minArea,diffMethod,winSize,maxLevel,realFps,avNbBoxes,avNbFilteredBoxes,avNbHeliBox,percentHeliTotalFiltered,percentFrameWithHeli
5,100,1,0,7,7,116.59874832007425,7.5652808169219545,3.280087527352298,0.6958424507658644,0.2121414276184123,0.5378457059679768
5,100,9,0,5,7,118.22129098338087,7.285193289569658,3.353756382202772,0.7045951859956237,0.21009134406263594,0.5356622998544396
5,125,25,0,11,4,114.38078662513995,8.831509846827133,1.8971553610503282,0.5543398978847557,0.2921953094963476,0.4279475982532751
7,100,1,0,3,7,110.89163248382326,3.946024799416484,1.2450765864332605,0.4201312910284464,0.33743409490333914,0.33624454148471616
5,75,25,0,3,7,115.01700142138915,9.951859956236325,3.00218818380744,0.5798687089715536,0.19314868804664723,0.44905385735080056
5,100,4,0,9,7,116.13034422504674,8.072939460247994,3.2669584245076586,0.6907366885485048,0.21143112301853093,0.5291120815138283
7,125,16,0,7,7,109.82320621896685,3.8811086797957697,0.9197665937272064,0.39897884755652807,0.4337827121332276,0.3158660844250364
7,75,16,0,13,1,115.8301744179871,3.9700948212983223,0.9161196207148067,0.3975200583515682,0.4339171974522293,0.3165938864628821
5,75,25,0,5,7,115.63284534982176,7.0291757840991975,1.9212253829321664,0.5609044493070752,0.29195140470766895,0.43377001455604075
7,100,25,0,5,4,111.88208052138678,3.7330415754923414,0.6214442013129103,0.3274981765134938,0.5269953051643191,0.26419213973799127
5,75,25,0,11,4,116.49208256558636,7.881108679795769,1.7658643326039387,0.5572574762946754,0.315572077653862,0.42503639010189226
5,100,4,0,11,1,121.62132377641115,8.63165572574763,3.3705324580598104,0.6907366885485048,0.20493399697035275,0.5312954876273653
7,75,4,0,13,4,110.38460438447005,3.9905178701677606,0.9088256746900073,0.3967906637490883,0.43659711075441415,0.31004366812227074
7,75,9,0,11,4,111.3898469532688,3.99781181619256,0.9219547775346463,0.4026258205689278,0.43670886075949367,0.3180494905385735
7,75,1,0,9,4,111.18789783661043,3.9569657184536835,0.9241429613420861,0.3938730853391685,0.4262036306235201,0.31004366812227074
5,75,25,0,7,7,115.84722600697714,7.5849744711889135,1.813274981765135,0.563092633114515,0.31053901850362026,0.4315866084425036
5,125,9,0,5,7,116.69724377926826,7.311451495258935,3.4164843180160465,0.6914660831509847,0.20239111870196413,0.5291120815138283
5,100,1,0,13,1,121.70254957983833,8.858497447118891,3.37345003646973,0.6936542669584245,0.20562162162162162,0.5276564774381368
7,100,4,0,11,7,108.55996938830091,4.4318016046681254,0.9190371991247265,0.39314369073668853,0.42777777777777776,0.31004366812227074
5,75,9,0,11,1,121.53248751793245,8.162654996353027,3.3595915390226114,0.6973012399708242,0.20755536257056012,0.5320232896652111
7,125,4,0,11,1,113.7751103283207,4.560175054704596,0.9518599562363238,0.40043763676148797,0.4206896551724138,0.3158660844250364
5,75,9,0,13,1,121.87578001829733,8.024070021881839,3.3676148796498904,0.700948212983224,0.20814381633095086,0.5342066957787481
5,75,1,0,3,4,118.40815999407097,10.719912472647703,4.994164843180161,0.6236323851203501,0.12487220680590039,0.49708879184861715
5,100,25,0,11,1,121.78215689317587,8.63165572574763,1.8701677607585705,0.5565280816921955,0.29758190327613104,0.4359534206695779
7,100,4,0,11,4,109.85911168593918,4.487235594456601,0.9263311451495259,0.3967906637490883,0.42834645669291344,0.3129548762736536
7,125,25,0,9,7,109.81070759894092,4.161196207148067,0.6163384390955506,0.32166301969365424,0.5218934911242603,0.2576419213973799
5,125,4,0,9,4,114.05307352696181,8.087527352297593,3.385120350109409,0.6994894237782641,0.20663650075414783,0.5349344978165939
5,100,25,0,13,7,112.87958533265343,8.76513493800146,1.8161925601750548,0.5455871626549964,0.3004016064257028,0.42139737991266374
7,100,9,0,7,7,109.97499629614778,3.889861415025529,0.9168490153172867,0.40043763676148797,0.4367541766109785,0.31513828238719066
5,75,9,0,3,1,121.49621796598353,18.99416484318016,13.696571845368345,0.7228300510576222,0.05277452337842156,0.5611353711790393
7,75,4,0,5,7,112.23355557864484,3.12618526622903,0.950401167031364,0.4048140043763676,0.4259401381427475,0.3231441048034934
7,100,4,0,9,1,115.78910909887506,4.246535375638221,0.9416484318016046,0.3982494529540481,0.4229279628195198,0.31222707423580787
7,125,1,0,7,4,110.66458675233748,3.9584245076586435,0.9234135667396062,0.40189642596644787,0.4352290679304897,0.3158660844250364
5,75,9,0,5,4,119.0286637308573,7.371261852662291,3.37636761487965,0.7031363967906638,0.20825232231583496,0.5393013100436681
5,100,9,0,13,7,113.1570521056106,8.76513493800146,3.3457330415754925,0.6900072939460248,0.20623501199040767,0.5283842794759825
5,75,25,0,7,4,118.56006983136339,7.312180889861415,1.859956236323851,0.5579868708971554,0.30000000000000004,0.433042212518195
5,100,1,0,7,4,117.72705556237204,7.786287381473377,3.3420860685630926,0.7082421590080233,0.21191619380183327,0.5400291120815138
7,75,4,0,3,1,115.59538183829973,7.61706783369803,4.431072210065645,0.3822027716994894,0.08625514403292181,0.30858806404657935
5,75,9,0,13,7,114.80736802604773,7.908096280087527,3.383661560904449,0.7082421590080233,0.20931235179995689,0.5422125181950509
7,125,1,0,3,4,111.75445382979423,4.703136396790664,0.9978118161925602,0.39314369073668853,0.39400584795321636,0.31513828238719066
7,125,16,0,7,4,111.10665462553014,3.9584245076586435,0.9234135667396062,0.40189642596644787,0.4352290679304897,0.3158660844250364
5,125,9,0,7,1,122.91201646555852,7.7789934354485775,3.366156090444931,0.700948212983224,0.20823401950162515,0.5356622998544396
7,75,25,0,13,7,109.40359751515288,3.9591539022611233,0.6294675419401896,0.3274981765134938,0.5202780996523754,0.2627365356622999
5,125,25,0,7,4,116.48976161820048,7.75054704595186,1.762217359591539,0.5565280816921955,0.3158112582781457,0.4294032023289665
5,125,1,0,3,7,116.78832116788321,10.99343544857768,4.905908096280087,0.6973012399708242,0.14213499851323222,0.5407569141193596
5,75,4,0,3,4,118.362962695595,10.719912472647703,4.994164843180161,0.6236323851203501,0.12487220680590039,0.49708879184861715
7,125,16,0,13,7,107.03702203373459,4.570386579139314,0.912472647702407,0.4026258205689278,0.44124700239808157,0.3173216885007278
5,75,25,0,13,1,121.6324670516768,8.024070021881839,1.8271334792122538,0.5485047410649161,0.3001996007984032,0.42066957787481807
7,75,16,0,5,1,117.6274290727577,3.4938001458789203,0.9226841721371262,0.40189642596644787,0.4355731225296443,0.3180494905385735
5,125,4,0,7,4,116.53988501228375,7.75054704595186,3.300510576221736,0.700948212983224,0.2123756906077348,0.537117903930131
7,75,1,0,7,7,111.08253650746965,3.616338439095551,0.9139314369073669,0.4033552151714077,0.441340782122905,0.31877729257641924
7,125,25,0,5,7,111.22444023507698,3.4857768052516414,0.6105032822757112,0.325309992706054,0.5328554360812425,0.26055312954876275
7,75,4,0,9,1,117.84410134524103,3.962800875273523,0.9336250911743253,0.3982494529540481,0.42656249999999996,0.31513828238719066
5,100,4,0,3,4,116.32453087942193,10.175784099197665,4.420131291028446,0.649890590809628,0.14702970297029702,0.5043668122270742
7,125,9,0,5,7,110.2652891370152,3.4857768052516414,0.9401896425966448,0.40043763676148797,0.425911559348332,0.3158660844250364
5,100,9,0,7,7,116.52194708682411,7.5652808169219545,3.280087527352298,0.6958424507658644,0.2121414276184123,0.5378457059679768
5,100,9,0,9,7,116.95993049822123,8.072939460247994,3.2669584245076586,0.6907366885485048,0.21143112301853093,0.5291120815138283
5,125,1,0,9,4,116.87867585136844,8.087527352297593,3.385120350109409,0.6994894237782641,0.20663650075414783,0.5349344978165939
7,100,16,0,13,1,114.51971647785359,4.557986870897155,0.9059080962800875,0.39460247994164843,0.4355877616747182,0.31077147016011647
5,125,16,0,13,7,112.26178074636925,9.073668854850474,3.490153172866521,0.6943836615609045,0.19895506792058515,0.5305676855895196
7,75,9,0,7,1,118.41673209464031,3.5171407731582787,0.9489423778264041,0.40919037199124725,0.431206764027671,0.3231441048034934
7,100,1,0,5,4,112.535035129523,3.7330415754923414,0.9219547775346463,0.3975200583515682,0.43117088607594933,0.31222707423580787
5,75,1,0,11,7,115.9559526038905,7.810357403355215,3.264770240700219,0.6987600291757841,0.21403038427167112,0.5334788937409025
5,125,9,0,7,4,116.29293665987558,7.75054704595186,3.300510576221736,0.700948212983224,0.2123756906077348,0.537117903930131
5,125,25,0,5,7,117.10033990632142,7.311451495258935,1.8548504741064915,0.5521517140773158,0.29767990562327956,0.425764192139738
5,125,9,0,7,7,115.08724224415431,7.665937272064187,3.327498176513494,0.7038657913931436,0.2115300306882946,0.5342066957787481
7,125,16,0,3,7,111.04008353058975,5.017505470459518,1.0423048869438367,0.4033552151714077,0.3869839048285514,0.31877729257641924
5,125,4,0,5,1,122.58341605186118,7.441283734500365,3.3595915390226114,0.6958424507658644,0.20712114633087278,0.5320232896652111
5,100,1,0,13,4,115.07514557759684,8.776805251641138,3.353756382202772,0.6929248723559446,0.2066115702479339,0.529839883551674
5,100,16,0,9,4,116.62000593285183,8.180889861415025,3.2881108679795767,0.700948212983224,0.21317657497781725,0.5342066957787481
5,125,16,0,11,7,112.87165703971652,8.762946754194019,3.476294675419402,0.6892778993435449,0.19827947964750314,0.5283842794759825
7,75,25,0,5,7,112.8124387290521,3.12618526622903,0.6207148067104303,0.3282275711159737,0.5287896592244418,0.26419213973799127
7,100,16,0,7,1,117.77339370462639,3.914660831509847,0.9212253829321663,0.4011670313639679,0.435471100554236,0.3158660844250364
5,100,1,0,5,1,124.17228642660447,7.756382202771699,3.3216630196936543,0.700948212983224,0.21102327624066755,0.5269286754002911
7,75,16,0,9,4,112.46393419140969,3.9569657184536835,0.9241429613420861,0.3938730853391685,0.4262036306235201,0.31004366812227074
5,75,16,0,3,1,121.33216357589022,18.99416484318016,13.696571845368345,0.7228300510576222,0.05277452337842156,0.5611353711790393
5,100,16,0,11,7,114.4200204057364,8.482859226841722,3.339168490153173,0.6980306345733042,0.20904325032765397,0.5363901018922853
7,125,4,0,13,7,107.21114321723319,4.570386579139314,0.912472647702407,0.4026258205689278,0.44124700239808157,0.3173216885007278
7,75,9,0,3,7,111.29021401820931,3.5426695842450764,1.087527352297593,0.3916849015317287,0.36016096579476864,0.3165938864628821
7,125,25,0,9,1,116.83247269296044,4.091174325309993,0.6229029905178701,0.32166301969365424,0.5163934426229508,0.25836972343522563
5,125,25,0,9,1,122.0166745465402,8.156819839533187,1.8008752735229758,0.5470459518599562,0.30376670716889426,0.41994177583697234
5,125,1,0,3,1,120.36083020590813,21.84099197665937,15.048140043763675,0.6688548504741065,0.04444767582763803,0.5087336244541485
7,75,9,0,13,7,110.59763614053851,3.9591539022611233,0.9161196207148067,0.4011670313639679,0.43789808917197454,0.3165938864628821
5,100,9,0,5,1,125.0267865795483,7.756382202771699,3.3216630196936543,0.700948212983224,0.21102327624066755,0.5269286754002911
7,75,25,0,7,1,118.0189007183606,3.5171407731582787,0.6301969365426696,0.3282275711159737,0.5208333333333333,0.264919941775837
7,75,4,0,7,4,112.2388272333219,3.37345003646973,0.9438366156090445,0.40700218818380746,0.4312210200927357,0.32168850072780203
7,75,16,0,7,7,110.6715840075856,3.616338439095551,0.9139314369073669,0.4033552151714077,0.441340782122905,0.31877729257641924
5,75,1,0,11,1,121.98243293163472,8.162654996353027,3.3595915390226114,0.6973012399708242,0.20755536257056012,0.5320232896652111
5,125,25,0,11,7,112.87402150176175,8.762946754194019,1.9102844638949672,0.5565280816921955,0.29133256968308513,0.43231441048034935
5,75,16,0,7,1,124.16335451430034,7.371261852662291,3.4704595185995624,0.700218818380744,0.201765447667087,0.5356622998544396
5,100,16,0,9,1,123.45138814077806,8.24070021881838,3.3318745441283735,0.6819839533187454,0.2046847635726795,0.5269286754002911
7,75,25,0,9,4,111.49620852030654,3.9569657184536835,0.6083150984682714,0.32603938730853393,0.5359712230215827,0.2612809315866084
5,75,16,0,13,4,115.72332086851111,7.920495988329686,3.325309992706054,0.6980306345733042,0.2099144549243255,0.5312954876273653
7,125,1,0,13,7,107.5290528005214,4.570386579139314,0.912472647702407,0.4026258205689278,0.44124700239808157,0.3173216885007278
5,75,9,0,3,4,119.7720251950131,10.719912472647703,4.994164843180161,0.6236323851203501,0.12487220680590039,0.49708879184861715
5,125,9,0,3,4,117.42494781042213,9.785557986870897,4.293946024799417,0.6863603209336251,0.1598437234584678,0.529839883551674
5,75,16,0,5,7,118.45087973916668,7.0291757840991975,3.5426695842450764,0.7140773158278628,0.20156475190446776,0.5458515283842795
7,125,9,0,13,7,106.18190428512762,4.570386579139314,0.912472647702407,0.4026258205689278,0.44124700239808157,0.3173216885007278
5,125,25,0,7,1,123.73535978352257,7.7789934354485775,1.8067104303428154,0.5609044493070752,0.31045619701251514,0.4294032023289665
7,75,1,0,11,4,111.3049632049608,3.99781181619256,0.9219547775346463,0.4026258205689278,0.43670886075949367,0.3180494905385735
7,75,9,0,9,1,116.94802426356578,3.962800875273523,0.9336250911743253,0.3982494529540481,0.42656249999999996,0.31513828238719066
5,100,25,0,11,4,115.54500831268128,8.557986870897155,1.8723559445660103,0.5601750547045952,0.29918192442539926,0.43231441048034935
7,100,9,0,11,1,115.66288427709561,4.4901531728665205,0.9197665937272064,0.3938730853391685,0.42823156225218084,0.31077147016011647
5,100,16,0,13,4,111.49566566685728,8.776805251641138,3.353756382202772,0.6929248723559446,0.2066115702479339,0.529839883551674
5,75,16,0,13,1,122.243548116315,8.024070021881839,3.3676148796498904,0.700948212983224,0.20814381633095086,0.5342066957787481
5,100,4,0,13,4,114.62693978356532,8.776805251641138,3.353756382202772,0.6929248723559446,0.2066115702479339,0.529839883551674
7,75,25,0,11,7,111.20393393223748,3.988329686360321,0.6097738876732313,0.32093362509117435,0.5263157894736842,0.2576419213973799
5,125,25,0,3,4,118.25873565402762,9.785557986870897,2.2582056892778994,0.5463165572574763,0.2419250645994832,0.4272197962154294
5,100,25,0,7,1,121.60170150340059,7.801604668125456,1.8526622902990517,0.5514223194748359,0.2976377952755906,0.425764192139738
