gaussWindow,mgp,minArea,diffMethod,winSize,maxLevel,realFps,avNbBoxes,avNbFilteredBoxes,avNbHeliBox,percentHeliTotalFiltered,percentFrameWithHeli
3,25,25,dilate,21,7,114.10808626870296,28.155361050328228,7.9292487235594455,0.6892778993435449,0.08692852543464263,0.6215429403202329
3,25,25,dilate,29,1,117.51934621609944,32.965718453683444,9.2509117432531,0.6404084609773888,0.06922652369313254,0.5851528384279476
3,25,25,dilate,29,4,109.84200339023266,32.50255288110868,9.433260393873086,0.6309263311451495,0.06688316709193536,0.5829694323144105
3,25,25,dilate,29,7,104.69991358828092,32.50255288110868,9.433260393873086,0.6309263311451495,0.06688316709193536,0.5829694323144105
3,50,1,dilate,13,1,109.27231240810967,22.75857038657914,15.614150255288111,0.9460247994164843,0.06058765824263091,0.7678311499272198
3,50,1,dilate,13,4,105.18929249559376,22.89423778264041,15.784099197665936,0.9474835886214442,0.060027726432532354,0.7692867540029112
3,50,1,dilate,13,7,104.68813906242094,22.89496717724289,15.722100656455142,0.949671772428884,0.060403618649965206,0.7692867540029112
3,50,1,dilate,21,1,107.30486875146333,25.905908096280086,16.34354485776805,0.9197665937272064,0.05627705627705628,0.7590975254730713
3,50,1,dilate,21,4,101.04052622259037,25.98760029175784,16.38220277169949,0.9219547775346463,0.05627782724844167,0.7605531295487628
3,50,1,dilate,21,7,99.589393077305,25.87016776075857,16.321663019693656,0.9204959883296864,0.05639719354694552,0.7569141193595342
3,50,1,dilate,29,1,102.30551509374916,28.104303428154633,18.4981765134938,0.886943836615609,0.04794763613422184,0.745269286754003
3,50,1,dilate,29,4,96.52596450092564,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,1,dilate,29,7,95.65645880903392,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,4,dilate,13,1,108.84264933464979,22.75857038657914,15.614150255288111,0.9460247994164843,0.06058765824263091,0.7678311499272198
3,50,4,dilate,13,4,101.897684935028,22.89423778264041,15.784099197665936,0.9474835886214442,0.060027726432532354,0.7692867540029112
3,50,4,dilate,13,7,102.77518429595185,22.89496717724289,15.722100656455142,0.949671772428884,0.060403618649965206,0.7692867540029112
3,50,4,dilate,21,1,105.57769903931977,25.905908096280086,16.34354485776805,0.9197665937272064,0.05627705627705628,0.7590975254730713
3,50,4,dilate,21,4,99.16593080108967,25.98760029175784,16.38220277169949,0.9219547775346463,0.05627782724844167,0.7605531295487628
3,50,4,dilate,21,7,98.37966402127522,25.87016776075857,16.321663019693656,0.9204959883296864,0.05639719354694552,0.7569141193595342
3,50,4,dilate,29,1,100.53279454389353,28.104303428154633,18.4981765134938,0.886943836615609,0.04794763613422184,0.745269286754003
3,50,4,dilate,29,4,93.00806144326444,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,4,dilate,29,7,93.9629810473795,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,9,dilate,13,1,107.34511697297395,22.75857038657914,15.614150255288111,0.9460247994164843,0.06058765824263091,0.7678311499272198
3,50,9,dilate,13,4,100.71766098112782,22.89423778264041,15.784099197665936,0.9474835886214442,0.060027726432532354,0.7692867540029112
3,50,9,dilate,13,7,101.14044314825024,22.89496717724289,15.722100656455142,0.949671772428884,0.060403618649965206,0.7692867540029112
3,50,9,dilate,21,1,104.6396887677519,25.905908096280086,16.34354485776805,0.9197665937272064,0.05627705627705628,0.7590975254730713
3,50,9,dilate,21,4,98.01880034833057,25.98760029175784,16.38220277169949,0.9219547775346463,0.05627782724844167,0.7605531295487628
3,50,9,dilate,21,7,95.82881709229005,25.87016776075857,16.321663019693656,0.9204959883296864,0.05639719354694552,0.7569141193595342
3,50,9,dilate,29,1,98.12885976193253,28.104303428154633,18.4981765134938,0.886943836615609,0.04794763613422184,0.745269286754003
3,50,9,dilate,29,4,92.97978907663423,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,9,dilate,29,7,93.2083030553329,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,16,dilate,13,1,105.48830953064612,22.75857038657914,15.614150255288111,0.9460247994164843,0.06058765824263091,0.7678311499272198
3,50,16,dilate,13,4,108.85537699611766,22.89423778264041,15.784099197665936,0.9474835886214442,0.060027726432532354,0.7692867540029112
3,50,16,dilate,13,7,114.97915647140182,22.89496717724289,15.722100656455142,0.949671772428884,0.060403618649965206,0.7692867540029112
3,50,16,dilate,21,1,117.83019553980981,25.905908096280086,16.34354485776805,0.9197665937272064,0.05627705627705628,0.7590975254730713
3,50,16,dilate,21,4,111.46485835079872,25.98760029175784,16.38220277169949,0.9219547775346463,0.05627782724844167,0.7605531295487628
3,50,16,dilate,21,7,108.63208408281433,25.87016776075857,16.321663019693656,0.9204959883296864,0.05639719354694552,0.7569141193595342
3,50,16,dilate,29,1,115.87317436500825,28.104303428154633,18.4981765134938,0.886943836615609,0.04794763613422184,0.745269286754003
3,50,16,dilate,29,4,102.14515227582224,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,16,dilate,29,7,108.40978234960924,28.38512035010941,17.951130561633843,0.8665207877461707,0.0482710982893828,0.7379912663755459
3,50,25,dilate,13,1,123.51502177289363,22.75857038657914,6.951859956236324,0.7060539752005836,0.10156331969363132,0.6317321688500728
3,50,25,dilate,13,4,117.08778644005834,22.89423778264041,7.12180889861415,0.7104303428154631,0.09975419909873003,0.6346433770014556
3,50,25,dilate,13,7,116.98348131942382,22.89496717724289,7.058351568198395,0.7111597374179431,0.10075436602252766,0.6390101892285298
3,50,25,dilate,21,1,117.12297887208867,25.905908096280086,7.343544857768053,0.6797957695113056,0.09257052046086611,0.61863173216885
3,50,25,dilate,21,4,113.77282101448591,25.98760029175784,7.325309992706054,0.6783369803063457,0.09260181220750771,0.6200873362445415
3,50,25,dilate,21,7,113.66285413548314,25.87016776075857,7.312910284463895,0.6768781911013858,0.09255934570117694,0.6171761280931587
3,50,25,dilate,29,1,115.52760844986081,28.104303428154633,8.24945295404814,0.6571845368344275,0.07966401414677278,0.598981077147016
3,50,25,dilate,29,4,108.7723042597261,28.38512035010941,7.928519328956965,0.6513493800145879,0.08215271389144434,0.5946142649199417
3,50,25,dilate,29,7,108.20884590776826,28.38512035010941,7.928519328956965,0.6513493800145879,0.08215271389144434,0.5946142649199417
3,75,1,dilate,13,1,122.10770699589179,22.95915390226112,15.975200583515681,0.9452954048140044,0.05917267829421971,0.7656477438136827
3,75,1,dilate,13,4,114.12723192871285,22.88548504741065,15.906637490882568,0.937272064186725,0.058923330887747614,0.7634643377001455
3,75,1,dilate,13,7,114.40746342999572,23.01167031363968,16.10795040116703,0.9547775346462436,0.059273682303930444,0.7736535662299855
3,75,1,dilate,21,1,117.82622449874759,25.72647702407002,16.562363238512035,0.8971553610503282,0.05416831813978069,0.754730713245997
3,75,1,dilate,21,4,110.96143072731988,25.74690007293946,16.564551422319475,0.9008023340627279,0.0543813298106561,0.7554585152838428
3,75,1,dilate,21,7,108.65579418093658,25.63092633114515,16.522975929978116,0.9037199124726477,0.05469474241822276,0.7554585152838428
3,75,1,dilate,29,1,113.16493665975652,29.175054704595187,17.59810357403355,0.8665207877461707,0.04923944128984126,0.7379912663755459
3,75,1,dilate,29,4,104.27627597088309,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,1,dilate,29,7,104.17397994794939,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,4,dilate,13,1,120.13876289425995,22.95915390226112,15.975200583515681,0.9452954048140044,0.05917267829421971,0.7656477438136827
3,75,4,dilate,13,4,113.8783759053911,22.88548504741065,15.906637490882568,0.937272064186725,0.058923330887747614,0.7634643377001455
3,75,4,dilate,13,7,114.09321964090697,23.01167031363968,16.10795040116703,0.9547775346462436,0.059273682303930444,0.7736535662299855
3,75,4,dilate,21,1,117.80716116636977,25.72647702407002,16.562363238512035,0.8971553610503282,0.05416831813978069,0.754730713245997
3,75,4,dilate,21,4,110.57728019968937,25.74690007293946,16.564551422319475,0.9008023340627279,0.0543813298106561,0.7554585152838428
3,75,4,dilate,21,7,105.07142448021953,25.63092633114515,16.522975929978116,0.9037199124726477,0.05469474241822276,0.7554585152838428
3,75,4,dilate,29,1,111.97562158694393,29.175054704595187,17.59810357403355,0.8665207877461707,0.04923944128984126,0.7379912663755459
3,75,4,dilate,29,4,105.22588182964986,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,4,dilate,29,7,105.11867508238313,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,9,dilate,13,1,121.91485108331638,22.95915390226112,15.975200583515681,0.9452954048140044,0.05917267829421971,0.7656477438136827
3,75,9,dilate,13,4,115.3350836733368,22.88548504741065,15.906637490882568,0.937272064186725,0.058923330887747614,0.7634643377001455
3,75,9,dilate,13,7,114.99411052725051,23.01167031363968,16.10795040116703,0.9547775346462436,0.059273682303930444,0.7736535662299855
3,75,9,dilate,21,1,118.03055960659229,25.72647702407002,16.562363238512035,0.8971553610503282,0.05416831813978069,0.754730713245997
3,75,9,dilate,21,4,110.56912034619884,25.74690007293946,16.564551422319475,0.9008023340627279,0.0543813298106561,0.7554585152838428
3,75,9,dilate,21,7,110.24119875669751,25.63092633114515,16.522975929978116,0.9037199124726477,0.05469474241822276,0.7554585152838428
3,75,9,dilate,29,1,114.08948701082058,29.175054704595187,17.59810357403355,0.8665207877461707,0.04923944128984126,0.7379912663755459
3,75,9,dilate,29,4,104.51536022086059,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,9,dilate,29,7,100.3912188809141,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,16,dilate,13,1,121.02164464187237,22.95915390226112,15.975200583515681,0.9452954048140044,0.05917267829421971,0.7656477438136827
3,75,16,dilate,13,4,113.42603503939904,22.88548504741065,15.906637490882568,0.937272064186725,0.058923330887747614,0.7634643377001455
3,75,16,dilate,13,7,114.14842285759859,23.01167031363968,16.10795040116703,0.9547775346462436,0.059273682303930444,0.7736535662299855
3,75,16,dilate,21,1,113.11406054697646,25.72647702407002,16.562363238512035,0.8971553610503282,0.05416831813978069,0.754730713245997
3,75,16,dilate,21,4,104.7432452613401,25.74690007293946,16.564551422319475,0.9008023340627279,0.0543813298106561,0.7554585152838428
3,75,16,dilate,21,7,104.78698841508917,25.63092633114515,16.522975929978116,0.9037199124726477,0.05469474241822276,0.7554585152838428
3,75,16,dilate,29,1,109.24445848738405,29.175054704595187,17.59810357403355,0.8665207877461707,0.04923944128984126,0.7379912663755459
3,75,16,dilate,29,4,100.26106551243365,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,16,dilate,29,7,98.9801871056911,29.25674690007294,17.50692924872356,0.8460977388767323,0.04832930589117574,0.7248908296943232
3,75,25,dilate,13,1,112.43968335217558,22.95915390226112,7.154631655725748,0.7133479212253829,0.09970435314507085,0.6382823871906841
3,75,25,dilate,13,4,110.50622224828047,22.88548504741065,7.032822757111598,0.7053245805981035,0.10029039618336444,0.636098981077147
3,75,25,dilate,13,7,111.2409371830362,23.01167031363968,7.193289569657185,0.7104303428154631,0.0987629284120868,0.6419213973799127
3,75,25,dilate,21,1,112.49704633846677,25.72647702407002,7.413566739606127,0.6812545587162655,0.09189295552931917,0.6215429403202329
3,75,25,dilate,21,4,106.1507318760759,25.74690007293946,7.4237782640408465,0.6812545587162655,0.09176655531538612,0.62372634643377
3,75,25,dilate,21,7,105.02235393924403,25.63092633114515,7.365426695842451,0.6790663749088257,0.09219647454941574,0.6222707423580786
3,75,25,dilate,29,1,108.5161311519327,29.175054704595187,7.781181619256017,0.6440554339897885,0.08277090363704537,0.5909752547307132
3,75,25,dilate,29,4,105.44982986429743,29.25674690007294,7.7541940189642595,0.6265499635302699,0.08080142978082966,0.5800582241630277
3,75,25,dilate,29,7,105.61282997571904,29.25674690007294,7.7541940189642595,0.6265499635302699,0.08080142978082966,0.5800582241630277
3,100,1,dilate,13,1,119.94272080372448,24.51859956236324,16.474835886214443,0.9438366156090445,0.057289591357860714,0.7685589519650655
3,100,1,dilate,13,4,101.90804645612543,24.39022611232677,16.444930707512764,0.9474835886214442,0.0576155415594784,0.7678311499272198
3,100,1,dilate,13,7,106.97517039338368,24.442742523705324,16.463165572574763,0.9423778264040846,0.0572415931948075,0.7671033478893741
3,100,1,dilate,21,1,112.6813973674214,25.975200583515683,16.660831509846826,0.9146608315098468,0.05489887050170738,0.754730713245997
3,100,1,dilate,21,4,104.78132275209747,25.963530269876003,16.700218818380744,0.9241429613420861,0.05533717679944095,0.7663755458515283
3,100,1,dilate,21,7,102.6000372765201,25.99197665937272,16.707512764405543,0.9270605397520059,0.055487645158473764,0.7663755458515283
3,100,1,dilate,29,1,106.10975981198649,28.54048140043764,17.182348650619986,0.8942377826404084,0.052043978435284625,0.74745269286754
3,100,1,dilate,29,4,86.27492200878912,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,1,dilate,29,7,89.47470145144376,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,4,dilate,13,1,115.83590655127927,24.51859956236324,16.474835886214443,0.9438366156090445,0.057289591357860714,0.7685589519650655
3,100,4,dilate,13,4,111.8420367167476,24.39022611232677,16.444930707512764,0.9474835886214442,0.0576155415594784,0.7678311499272198
3,100,4,dilate,13,7,101.36159457870389,24.442742523705324,16.463165572574763,0.9423778264040846,0.0572415931948075,0.7671033478893741
3,100,4,dilate,21,1,110.1953649936754,25.975200583515683,16.660831509846826,0.9146608315098468,0.05489887050170738,0.754730713245997
3,100,4,dilate,21,4,100.40944985925503,25.963530269876003,16.700218818380744,0.9241429613420861,0.05533717679944095,0.7663755458515283
3,100,4,dilate,21,7,100.6873339510875,25.99197665937272,16.707512764405543,0.9270605397520059,0.055487645158473764,0.7663755458515283
3,100,4,dilate,29,1,108.73920531900909,28.54048140043764,17.182348650619986,0.8942377826404084,0.052043978435284625,0.74745269286754
3,100,4,dilate,29,4,99.36636225894888,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,4,dilate,29,7,101.86500440377093,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,9,dilate,13,1,115.55140220869693,24.51859956236324,16.474835886214443,0.9438366156090445,0.057289591357860714,0.7685589519650655
3,100,9,dilate,13,4,108.64033848976963,24.39022611232677,16.444930707512764,0.9474835886214442,0.0576155415594784,0.7678311499272198
3,100,9,dilate,13,7,108.68877357296545,24.442742523705324,16.463165572574763,0.9423778264040846,0.0572415931948075,0.7671033478893741
3,100,9,dilate,21,1,111.81674293778391,25.975200583515683,16.660831509846826,0.9146608315098468,0.05489887050170738,0.754730713245997
3,100,9,dilate,21,4,102.66706468211878,25.963530269876003,16.700218818380744,0.9241429613420861,0.05533717679944095,0.7663755458515283
3,100,9,dilate,21,7,103.19226860091337,25.99197665937272,16.707512764405543,0.9270605397520059,0.055487645158473764,0.7663755458515283
3,100,9,dilate,29,1,104.90769497179099,28.54048140043764,17.182348650619986,0.8942377826404084,0.052043978435284625,0.74745269286754
3,100,9,dilate,29,4,97.75469419962491,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,9,dilate,29,7,96.55341550680177,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,16,dilate,13,1,110.80198379097618,24.51859956236324,16.474835886214443,0.9438366156090445,0.057289591357860714,0.7685589519650655
3,100,16,dilate,13,4,110.40999957812772,24.39022611232677,16.444930707512764,0.9474835886214442,0.0576155415594784,0.7678311499272198
3,100,16,dilate,13,7,108.05669626324372,24.442742523705324,16.463165572574763,0.9423778264040846,0.0572415931948075,0.7671033478893741
3,100,16,dilate,21,1,114.87669024035564,25.975200583515683,16.660831509846826,0.9146608315098468,0.05489887050170738,0.754730713245997
3,100,16,dilate,21,4,103.11381972087074,25.963530269876003,16.700218818380744,0.9241429613420861,0.05533717679944095,0.7663755458515283
3,100,16,dilate,21,7,101.81942569397644,25.99197665937272,16.707512764405543,0.9270605397520059,0.055487645158473764,0.7663755458515283
3,100,16,dilate,29,1,104.73235509451638,28.54048140043764,17.182348650619986,0.8942377826404084,0.052043978435284625,0.74745269286754
3,100,16,dilate,29,4,99.35595072002694,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,16,dilate,29,7,97.10705777488295,28.286652078774615,17.23486506199854,0.8913202042304887,0.051716111557831485,0.7394468704512372
3,100,25,dilate,13,1,120.18919563861925,24.51859956236324,7.515681983953319,0.7031363967906638,0.09355590062111802,0.6353711790393013
3,100,25,dilate,13,4,109.10601674420023,24.39022611232677,7.49234135667396,0.7067833698030634,0.09433411214953272,0.6353711790393013
3,100,25,dilate,13,7,112.851159915268,24.442742523705324,7.466083150984683,0.7031363967906638,0.09417741305197343,0.6331877729257642
3,100,25,dilate,21,1,113.69116316816728,25.975200583515683,7.432530999270606,0.6841721371261853,0.09205103042198233,0.6229985443959243
3,100,25,dilate,21,4,104.14923266119936,25.963530269876003,7.433260393873085,0.687089715536105,0.09243450103032087,0.6302765647743813
3,100,25,dilate,21,7,104.05710629759061,25.99197665937272,7.466083150984683,0.6914660831509847,0.09261430246189918,0.6317321688500728
3,100,25,dilate,29,1,104.38463321450654,28.54048140043764,7.621444201312911,0.649890590809628,0.08527131782945735,0.5975254730713246
3,100,25,dilate,29,4,97.0739481642073,28.286652078774615,7.649161196207148,0.6630196936542669,0.08667874511299704,0.604075691411936
3,100,25,dilate,29,7,98.45710408850648,28.286652078774615,7.649161196207148,0.6630196936542669,0.08667874511299704,0.604075691411936
3,125,1,dilate,13,1,114.02272936057896,24.96863603209336,16.801604668125456,0.9533187454412837,0.05673974386802691,0.772197962154294
3,125,1,dilate,13,4,106.81849508599939,25.00291757840992,16.76586433260394,0.9489423778264041,0.05659966936396067,0.7729257641921398
3,125,1,dilate,13,7,105.27600587430919,25.005105762217358,16.782640408460978,0.9460247994164843,0.056369246816463124,0.7707423580786026
3,125,1,dilate,21,1,111.93596676137231,26.03063457330416,16.867250182348652,0.9292487235594457,0.055091891891891884,0.7634643377001455
3,125,1,dilate,21,4,105.13416657644053,26.023340627279357,16.826404084609774,0.9204959883296864,0.05470544887077897,0.7561863173216885
3,125,1,dilate,21,7,102.75950402011034,26.089715536105032,16.88402625820569,0.9168490153172867,0.05430274753758424,0.7561863173216885
3,125,1,dilate,29,1,106.29190030191077,28.049598832968638,17.299051787016776,0.8920495988329686,0.051566386979803515,0.7518195050946143
3,125,1,dilate,29,4,95.71538507783214,27.770970094821298,17.564551422319475,0.8803792851932896,0.05012250321830489,0.74745269286754
3,125,1,dilate,29,7,94.90140476181267,27.770970094821298,17.564551422319475,0.8803792851932896,0.05012250321830489,0.74745269286754
3,125,4,dilate,13,1,114.99841270385959,24.96863603209336,16.801604668125456,0.9533187454412837,0.05673974386802691,0.772197962154294
3,125,4,dilate,13,4,110.08909685276585,25.00291757840992,16.76586433260394,0.9489423778264041,0.05659966936396067,0.7729257641921398
3,125,4,dilate,13,7,107.05925675318727,25.005105762217358,16.782640408460978,0.9460247994164843,0.056369246816463124,0.7707423580786026
3,125,4,dilate,21,1,107.20288708142012,26.03063457330416,16.867250182348652,0.9292487235594457,0.055091891891891884,0.7634643377001455
3,125,4,dilate,21,4,103.69608624254062,26.023340627279357,16.826404084609774,0.9204959883296864,0.05470544887077897,0.7561863173216885
3,125,4,dilate,21,7,101.26853954993432,26.089715536105032,16.88402625820569,0.9168490153172867,0.05430274753758424,0.7561863173216885
3,125,4,dilate,29,1,106.92502991216038,28.049598832968638,17.299051787016776,0.8920495988329686,0.051566386979803515,0.7518195050946143
3,125,4,dilate,29,4,90.12147312009002,27.770970094821298,17.564551422319475,0.8803792851932896,0.05012250321830489,0.74745269286754
3,125,4,dilate,29,7,96.28417369889178,27.770970094821298,17.564551422319475,0.8803792851932896,0.05012250321830489,0.74745269286754
3,125,9,dilate,13,1,118.25923439797916,24.96863603209336,16.801604668125456,0.9533187454412837,0.05673974386802691,0.772197962154294
3,125,9,dilate,13,4,111.83974260254173,25.00291757840992,16.76586433260394,0.9489423778264041,0.05659966936396067,0.7729257641921398
3,125,9,dilate,13,7,110.65464058502964,25.005105762217358,16.782640408460978,0.9460247994164843,0.056369246816463124,0.7707423580786026
3,125,9,dilate,21,1,112.23931316728886,26.03063457330416,16.867250182348652,0.9292487235594457,0.055091891891891884,0.7634643377001455
3,125,9,dilate,21,4,103.67719780002118,26.023340627279357,16.826404084609774,0.9204959883296864,0.05470544887077897,0.7561863173216885
3,125,9,dilate,21,7,104.86433920240367,26.089715536105032,16.88402625820569,0.9168490153172867,0.05430274753758424,0.7561863173216885
3,125,9,dilate,29,1,108.43328425162015,28.049598832968638,17.299051787016776,0.8920495988329686,0.051566386979803515,0.7518195050946143
3,125,9,dilate,29,4,98.89817784785905,27.770970094821298,17.564551422319475,0.8803792851932896,0.05012250321830489,0.74745269286754
3,125,9,dilate,29,7,99.36424959634178,27.770970094821298,17.564551422319475,0.8803792851932896,0.05012250321830489,0.74745269286754
3,125,16,dilate,13,1,118.90184540163987,24.96863603209336,16.801604668125456,0.9533187454412837,0.05673974386802691,0.772197962154294
3,125,16,dilate,13,4,111.61788664448119,25.00291757840992,16.76586433260394,0.9489423778264041,0.05659966936396067,0.7729257641921398
3,125,16,dilate,13,7,107.59482420344789,25.005105762217358,16.782640408460978,0.9460247994164843,0.056369246816463124,0.7707423580786026
3,125,16,dilate,21,1,110.44905095406999,26.03063457330416,16.867250182348652,0.9292487235594457,0.055091891891891884,0.7634643377001455
3,125,16,dilate,21,4,101.50883200716798,26.023340627279357,16.826404084609774,0.9204959883296864,0.05470544887077897,0.7561863173216885
3,125,16,dilate,21,7,104.20920232482085,26.089715536105032,16.88402625820569,0.9168490153172867,0.05430274753758424,0.7561863173216885
